ID	STRING
14554	乞丐: 啊！果然是正宗朱仙豆腐干，真香！
14555	乞丐：好，手环给你。
14556	乞丐：好心人哪，施舍叫花子一碗冷饭吧！
14557	乞丐: 晒晒太阳，捉捉虱子。这种日子啊，神仙也不换！
14558	双双：我把娘留我的手环弄丢了，怎么都找不到，那可是我最喜欢的手环。
14559	玩家: 这是你的手环么？
14560	双双：是的，太谢谢你了，请收下我的一点心意吧。
14561	双双：真希望我的手环还能够找得回来。
14562	双双：我娘给我留的这对手环，我可喜欢它了。
14563	双双：我娘在去年生病死去了，只留了这一对手环给我。
14564	双双：呜呜呜，我想娘了。
14565	双双：唉，手环到底是掉在哪儿了呢？
14566	双双：这里是200两银子，请收下。
14567	双双：真的是谢谢你了。
14568	玩家: 人在江湖，互相帮助是应该的，你不要太客气。
14569	双双: 你真是一位侠义之士，小女子有一条狼皮腰带，送给你防身吧。
14570	孙老头：今年收成不好，哪有税交啊！
14571	铁匠：需要什么兵器您尽管说，没有我打不出来的！
14572	玩家: 小朋友，你有没有看到双双姐姐的手环呀？
14573	小熊: 我看见村西的乞丐拣到了一对手环，不知道是不是双双姐姐的。
14574	小熊：双双姐对我可好了。
14575	小熊：我总觉得村西的乞丐有点奇奇怪怪的。
14576	药店老板：需要买药么？
14577	盈盈：怎向心绪，近日厌厌长似病。凤楼咫尺，佳期杳无定。展转无眠，粲枕冰冷。香虬烟断，是谁与把重衾整。
14578	玩家：……这位姑娘，发生了什么事情，为何如此伤感
14579	盈盈：唉，有谁能够懂我心中之痛。这位大侠，可否帮我一个忙？
14580	盈盈：麻烦你告诉我情郎张大元，今晚三更，老地方，不见不散。
14581	玩家：那个张大元说他不认识你。
14582	盈盈：什么？！……已是断弦尤续，覆水难收，常向人前诵谈，空遗时传音耗。漫悔懊。此事何时坏了。
14583	玩家：……姑娘，你还真有诗意 -.-
14584	盈盈：唉，罢了罢了，这份回忆还是我自己留着吧。
14585	玩家：别灰心，世上的好男人多着呢。
14586	盈盈：多谢你的好心，这双鞋送给你聊表心意，唉……寂寞深闺，柔肠一寸愁千缕。
14587	玩家：……  -_-”””
14588	盈盈：人家夫妻双双对对，我怎么这么命苦，只能一个人独守空闺呢？
14589	盈盈：请帮我把这条鸳鸯帕送与我情郎张大元，并告诉他今晚三更，老地方，不见不散。
14590	月月：偷偷告诉你哦，听说南边的战场上经常可以拣到好东西呢？上次镇里的阿黑就拣了好大一把刀回来了。
14591	云儿：花自飘零水自流，不知道我的意中人在何方。
14592	杂货店老板：只要你想要，没有我这里买不到的东西。
14593	玩家：你是张大元么？
14594	张大元：我是，有什么事情？
14595	玩家：有位盈盈姑娘要我把这条手帕给你，还要我传话，今晚三更，老地方，不见不散。
14596	丽娟：什么！张大元！你居然又和那个裁缝女勾搭上了？！
14597	张大元：怎么会？我根本没和她说过话，娘子你要相信我。
14598	玩家：可是……
14599	张大元：喂，你可不要随便诬陷好人啊！
14600	玩家：……
14601	张大元：你可不要随便诬陷好人啊！
14602	张大元：做人不容易，做男人不容易，做左右逢源的男人那是难上加难啊。
14603	朱嫂：你有没有看见我家那个死鬼到哪里去了？哼！今天没活干也不呆家里，说他两句就跑掉，一定是到哪里喝酒去了。你能帮我把他找回来么？
14604	朱嫂：那个死鬼肯定跑到哪里喝酒去了！
14605	朱嫂：咱们老百姓，不求升官不求发财，只求太太平平不打仗就行了。
14606	朱嫂：那个死鬼肯定跑到哪里喝酒去了！
14607	朱仙镇
14608	朱仙镇
14609	朱仙镇
14610	朱仙镇
14611	朱仙镇->汴京府
14612	朱仙镇->宋金战场
14613	前途凶险，还是先回去锻炼一阵子吧。
14614	前途凶险，还是先回去锻炼一阵子吧。
14615	三层机关已全部打开，救出关在塔里的凤翕如。
14616	这个机关已经被打开了。
14617	没有钥匙，打不开宝箱。
14618	三层机关已全部打开，救出关在塔里的凤翕如。
14619	这个机关已经被打开了。
14620	没有钥匙，打不开宝箱。
14621	三层机关已全部打开，救出关在塔里的凤翕如。
14622	这个机关已经被打开了。
14623	没有钥匙，打不开宝箱。
14624	药贩子：不瞒您说,我这里的药品都是有品质保证的,就连汴京药铺的药不少都是从我这里进货过去的呢。
14625	茶馆老板：宁做太平犬，莫为乱世人。兵荒马乱的，大家都没有心情来喝茶了。
14626	城门卫兵：临安的花花世界迟早都是咱们金人的，哈哈哈哈！
14627	城门卫兵：你先别问我，你告诉我你所理解的赤胆忠心是什么？
14628	城门卫兵：我们金人才不象汉人那样一味愚忠，什么君要臣死臣不得不死，狗屁！
14629	城门卫兵：很有自己的见地嘛，好好努力吧！这颗赤铜矿虽然不怎么珍贵，就作个小礼物送你了。
14630	城门卫兵：你这样想，虽然也不能说错，但终究偏于狭隘。你再仔细琢磨一下吧。
14631	宠物店老板：我卖的宠物虽然价格不菲，但绝对物有所值！
14632	当铺老板：穷鬼一多，我这当铺的生意就好起来啦。
14633	当铺老板：穷鬼越倒霉，我这当铺就越发达，哈哈！
14634	赌场打手：这个赌场可是金人的地盘儿，谁要敢闹事，那是活得不耐烦了！
14635	赌场老板：那些金人每次来赌钱，输了都不认账，真是没有赌品！
14636	赌徒：老子的手气怎么这么背，赌一盘输一盘！老子已经输得倾家荡产了，只剩下这柄一文不值的断剑。
14637	玩家：断剑！老兄，你这把断剑卖不卖？
14638	赌徒：卖！当然卖！你别看这把剑模样不起眼，其实用来切切菜还是蛮不错的！你可真有眼光啊！
14639	玩家：你要多少钱？
14640	赌徒：不贵不贵，才五百两银子。
14641	玩家：什么？你简直是在敲诈嘛！
14642	赌徒：你看我已经穷得身无分文了，就算帮帮忙，让我用这五百两去翻本嘛！
14643	玩家：好吧，如果不是为了拿到羊皮书，我才不上你的当呢！
14644	赌徒：我没别的东西可卖了。
14645	赌徒：我已经好几天没吃没喝了，输光了家当，回到家里又被老婆打了出来。
14646	赌徒：原来也是个穷鬼，难道想骗我的宝剑不成？
14647	赌徒：在这个乱世里什么都靠不住，只有钱靠得住，快活一日算一日！
14648	如玉：公子是从哪里来的啊?要不要到酒楼喝点酒歇歇脚?
14649	如玉:姑娘看起来风尘仆仆,不如进去坐坐吧。
14650	春花：人人都说江南美，我觉得还是汴京最美。
14651	春花：这位姐姐，你去过江南么？听说那里风景如画？
14652	妓女：哼！什么是情？什么是意？全都是些骗人的东西！甜言蜜语有什么用？只有黄金白银才真正靠得住！大家都是你骗骗我，我骗骗你，哄得一时开心也就罢了，何必当真呢？
14653	妓女：那些金兵可真不是人……
14654	王夫人：哎哟，年青人好威风啊，早个20年我就想嫁给你了。
14655	王夫人：唉，我20年前也和姑娘你一样年轻貌美啊。
14656	酒保：上次有个书生在咱们这儿喝醉了酒，将金人骂了个狗血喷头，不想第二天就给抓进了监牢，咱们酒馆也连带着被封门了三天，所以老板立了规矩，不准来喝酒的人谈论国事。
14657	酒楼老板：香喷喷的烧鸡啊！本城第一的烧鸡只要500两喽！
14658	酒楼老板：客官要喝酒么？要喝酒可以，不过我得事先声明，我这儿开的是酒楼，只管喝酒，莫论国事，要论国事请另找别的地儿，省得给我找麻烦！
14659	酒楼老板：客官，这烧鸡呢我给您留着，您先取了钱再来吧。
14660	客栈老板：如今这生意真不好做啊，打了几年仗，老百姓都不敢出门了，再这样下去，我这客栈恐怕就要关门大吉了。
14661	姬老板：我是准备来汴京作生意的，想不到昔日繁华的帝京如今竟变得如此凋敝，看来只得打消这个念头了。
14662	傅南冰：现如今什么世道？还学啥武功。哎，想学也可以，去扬州帮我买些金陵春来吧。
14663	傅南冰：连封书信都没有，空口无凭让我如何相信你？
14664	傅南冰：哈，真是佳酿金陵春啊！好。傅某同意了。
14665	傅南冰：金陵春还没买来吗？
14666	傅南冰：今朝有酒今朝醉，管他谁做天子谁称臣！
14667	孙秀才：在下对你实在是佩服得五体投地，请千万收下这柄断剑，勿要推辞。
14668	孙秀才：佩服！佩服！
14669	孙秀才：“国破山河在，城春草木深。感时花溅泪，恨别鸟惊心。”唉！可怜啊可怜！
14670	孙秀才：“烟笼寒水月笼沙，夜泊秦淮近酒家。商女不知亡国恨，隔江犹唱后庭花。”唉！可悲啊可悲！
14671	孙秀才：“秦时明月汉时关，万里长征人未还。但使龙城飞将在，不教胡马渡阴山！”唉！可叹啊可叹！
14672	孙秀才：“烟柳画桥，风帘翠幕，参差十万人家。……重湖叠巘清佳。有三秋桂子，十里荷花。”唉！可恨啊可恨！——如果不是因为这首词，金人恐怕也不会起兵南侵吧？
14673	孙秀才：小生有几个字谜，在冥思苦想不得其解，不知你猜不猜得出：“床前明月光”是个什么字？
14674	孙秀才：你第一个就没猜出来？
14675	孙秀才：嗯，第二个字谜：“有脚快如风 点火有声音 加水茶沏成 长草花将放”是什么字呢？
14676	孙秀才：非也非也！
14677	孙秀才：好，第三个：“不正只为晚节屈”又是个什么字？
14678	孙秀才：我觉得应该不是。
14679	孙秀才：那么请教第四个：“点点萤火照江边”又是个什么字？
14680	孙秀才：好像不对吧？
14681	孙秀才：最后一个字谜可就难猜啦：“庭前残月对映，影下雁阵一行”
14682	孙秀才：唉，最后终于还是功亏一篑！
14683	孙秀才：佩服！佩服！小生很乐意交你这个朋友，小生祖上曾经是习武之人，到小生这一辈弃武从文，唉，百无一用是书生啊！小生祖上留下一把断剑，反正我用不着，就送给你吧。
14684	玩家：这根银簪是城里的曲铁匠托我送给你的，他一直对你有情意，只是没有勇气表白，不知你……
14685	张寡妇：其实、其实我对他也早有好感，只是、只是我是一个寡妇，怎么好先开口呢？这个香囊是我亲手缝制的，麻烦你替我送给他，就、就算是信物吧。
14686	张寡妇：你这个人，怎么香囊也不拿人就不见了。
14687	张寡妇：多谢你替我和老曲牵线，要不然我真的就要孤老终死了！
14688	张寡妇：我男人前年得病死了，我独守空闺，真是度日如年啊。
14689	张寡妇：我听说，城北的方老太为她那从未谋面的丈夫活活守了三十年寡，这真是太可怕了！
14690	冬梅：看见我们家小海了吗？他不知又野到什么地方玩儿去了，你能帮我找找吗？
14691	冬梅：找到我们家小海了吗？
14692	玩家：小海在广场上玩儿呢，过会儿就回来。
14693	冬梅：太谢谢你了，我家小海长大后要是有你一半懂事就好了！我也没什么别的好东西，这把断剑是我们家用来塞墙缝的，看你是一个习武之人，就送给你吧。
14694	冬梅：这把断剑虽然不是什么好东西，总也是我的一点心意，你就不要再推辞了。
14695	冬梅：小海他爹不在家，这孩子又不听话，唉！
14696	冬梅：看见我们家小海了吗？他不知又野到什么地方玩儿去了。
14697	冬梅：小海他爹不在家，里里外外全靠我，偏偏他还不听话！
14698	冬梅：现在时局不好，过日子真难啊！
14699	冬梅：太麻烦你了！
14700	冬梅：唉！这孩子真让人操心啊！
14701	刘员外：看你多马虎，把令牌落在我这了，快拿去。
14702	刘员外：你总算回来了。
14703	玩家：刘老先生放心，令郎的事已无大碍。
14704	刘员外：虽然老朽抱有一丝侥幸，但从未想过你能真的擒获大雕。你对刘家的再造之恩刘某末齿难忘！
14705	玩家：举手之劳。在下这就告辞了。
14706	刘员外：我们全家的命就攥在你手心里了，你一定要成功啊。
14707	刘员外：恩人来家里坐坐吧，江湖上生死相搏的日子艰难，要多保重身体。
14708	刘员外：谁坐江山都一样，只要有安乐日子过就行。
14709	刘员外：哎，跟您唠唠叼叼说了些有的没的，倒是让您见笑了。
14710	刘员外：眼看期限将至，这可如何是好啊。
14711	刘员外：公主千金之躯，阁下可不能乱来啊？
14712	玩家：您放心，我一定会让你父子平安的。
14713	刘员外：太好了。这里是进入宫中的令牌，小老儿在此等候你的好消息。
14714	乞丐：赏几个小钱吧！
14715	乞丐：赏几个小钱吧！
14716	乞丐：赏几个小钱吧！
14717	乞丐：这把断剑虽然不值什么钱，但也是小叫花我一片心意，再推辞就是瞧不起我了。
14718	乞丐：看来你倒不是一个沽名钓誉的伪善之辈，好，小叫化交了你这个朋友。
14719	乞丐：千金散尽，无我无私。只要把你身上三样值钱的东西接济我们穷人就行了啊。
14720	乞丐：哪位侠士发扬一下无私无我精神，接济叫花子一点小钱啊！
14721	乞丐：好小子原来还是个冒失鬼，哈哈！
14722	乞丐：没关系，我给你重写一封就是。
14723	乞丐：看来你倒不是一个沽名钓誉的伪善之辈，好，小叫化交了你这个朋友。
14724	乞丐：哪位侠士发扬一下无私无我精神，可怜可怜叫花子，接济个几十万两银子啊！
14725	乞丐：大侠，有酒吗？求你赏我一口酒喝吧！我可以没饭吃，可不能没酒喝啊。
14726	乞丐：果然是仗义疏财的好男儿！好，我这就给你证明。
14727	乞丐：只给这么点啊？哼！这么小气！
14728	玩家：不好意思，我带的钱不够。
14729	乞丐：哼！别以为我是乞丐就好打发！
14730	玩家：我已经没钱啦。
14731	乞丐：你的涵养真是好啊，看来不是一个沽名钓誉的伪善之辈。好，小叫化交了你这个朋友，这把断剑就送给你吧。
14732	玩家：我也是心有余而力不足啊！
14733	乞丐：这世上为富不仁者真多啊！
14734	唐老爹：冰糖葫芦，又香又甜的冰糖葫芦！山楂的、草莓的、香蕉的、海棠的、核桃的，好吃的冰糖葫芦儿哟——
14735	陈三宝：这些都是上好的汝窑青瓷，您瞧瞧，这釉色如湖水晴空，灰而不暗，蓝而不浓，绿而不翠，釉质莹厚滋润，有玉石之感，这可是青瓷里面的上上品啊，宫里用的官窑也不过如此！
14736	辛大姑：瞧，多水灵的青菜，今儿一大早刚从地里采下来的，还带着露水呢！
14737	程大爷：金人给我一些宝贝让我回收什么《山河社稷图》的碎片，不知道有什么用！
14738	程大爷：咱汴京城的那座铁塔，可有些年头啦。那座塔是用琉璃砖盖成的，因其色如铁，所以老百姓都叫它“铁塔”。
14739	程大爷：如今这汴京被金人占了去，咱们的日子可苦啦。
14740	程大爷：皇上只顾自己在南边享福，哪会管我们这些老百姓的死活！
14741	程大爷：你的碎图我收下了，给你的东西你可要收好了，这年头不太平呀！
14742	程大爷：年轻人不要欺负小老儿，你哪里有三块碎片？
14743	程大爷：你的碎图我收下了，给你的东西你可要收好了，这年头不太平呀！
14744	程大爷：年轻人不要欺负小老儿，你哪里有两块碎片？
14745	程大爷：你的碎图我收下了，给你的东西你可要收好了，这年头不太平呀！
14746	程大爷：年轻人不要欺负小老儿，你哪里有一块碎片？
14747	云气茶：
14748	方老太：靖康那年的惨祸我这一辈子都忘不了，那年我才十八岁，刚刚订了亲，还未过门，未婚夫就被抓到战场上打仗去了，没想到这一去，他就再也没有回来，可怜我为他整整守了三十四年寡！
14749	玩家：小海乖，快点回家去吧，你娘正担心你呢！
14750	小海：哦，你告诉我娘，我再玩一会儿，很快就回去，叫她别担心。
14751	小海：我再玩一会儿，很快就回去。
14752	小海：我最爱吃唐老爹卖的冰糖葫芦了，可是娘不肯给我买，说吃多了会闹肚子。
14753	英子：我告诉你一个秘密。上次我和小伙伴去铁塔玩捉迷藏，在塔的最下面发现了一个大洞，如果藏在里面，谁也找不着。这是我们俩之间的小秘密，你别告诉别人，好吗？
14754	瘸子李：我这条腿是在战场上给金人打瘸的，就因为这条瘸腿，我到现在还没成亲，哪家的姑娘愿意嫁给一个瘸子呢？
14755	白公子：不染公子的信终于到了啊，等了好久了。让我先看看他说了些什么。
14756	白公子：原来如此，真是太好了，果然天无绝人之路啊！请稍等片刻，我即刻写回信给他。
14757	白公子：好了，请把这封回信交给不染公子。
14758	白公子：你这个人做事怎么这个样子，信都不拿就急匆匆的住外跑？
14759	白公子：我们大金百万铁骑不日南下，宋国那残弱之师如何抵挡！南朝的花花江山马上就是我们女真人的了，哈哈哈哈！
14760	白公子：这样的话在下就直言了，请问你是否愿意把你身上的信函借我一阅呢？在下愿出纹银20000两聊表谢意。
14761	白公子：兄台真是爽快之人，日后我大金国攻破临安之时一定请到小可府上一叙！
14762	白公子：姑娘真是爽快，日后我大金国攻破临安之时一定请到小可府上一叙！
14763	白公子：何必这么固执呢？不分形势一味愚忠又有何好处？就算岳飞也不过是风波亭饮恨而已。
14764	孔全：想当年，咱汴京老城作为大宋的都城，曾经鼎盛一时，多么的风光，人人都说“汴京富丽天下无”，还把咱汴京和苏杭并称人间天堂呢！可如今，那种盛景是一去不复返了！唉！
14765	孟旭：朝廷只知道偏安一隅，任凭这大好河山给金人白白占了去！
14766	李祖德：莫谈国事！莫谈国事！
14767	武士：少林？身处大金国的土地上，居然对刁蛮狡猾的少林派心存向往？
14768	武士：一个人只有具备了坚忍不拔的品质才能实现自己的理想。
14769	武士：好小子，还敢嘴硬？
14770	武士：再给你一次机会，说，你讨厌少林秃驴！
14771	武士：不错，你已经具备了坚忍不拔的条件。这颗坚晶石送你当陪礼吧。
14772	武士：没骨头的家伙，不要再污辱坚忍不拔这四个字了！
14773	辛弃疾：浩然正气嘛，存乎一心，全看你自己怎么理解了。你自己对这个问题又有什么看法呢？
14774	辛弃疾：好好努力吧，为国为民，为天下苍生。
14775	辛弃疾：那么若是有了利益相冲，又怎么办？
14776	辛弃疾：这里有500两银子，请收下
14777	辛弃疾：不卑不亢，富贵难淫。你已经身怀正气之基石。正如广藿香般温而不燥，正气散毒，这株广藿香就送给你了。
14778	辛弃疾：不卑不亢方是一身正气的立足之基，你再好好想想吧。
14779	辛弃疾：见钱眼开之辈怎可奢谈正气？你太令我失望了。
14780	船夫：九曲黄河九道弯，一道弯来一道坎，咱们这些在风口浪尖上讨生活的人，不知道跑了这趟还有没有下趟！你要去哪儿？
14781	船夫：九曲黄河九道弯，一道弯来一道坎，咱们这些在风口浪尖上讨生活的人，不知道跑了这趟还有没有下趟！你要去哪儿？
14782	船夫：没银子可哪里也去不了！
14783	船夫：今儿个逆水行船，又遇上顶头风，看来待会光摇橹是不成了，恐怕得上岸拉纤才行。你要去哪儿？
14784	船夫：今儿个逆水行船，又遇上顶头风，看来待会光摇橹是不成了，恐怕得上岸拉纤才行。你要去哪儿？
14785	船夫：没银子可哪里也去不了！
14786	船夫：咱们船夫祖祖辈辈都靠这黄河为生，生在黄河边，也死在黄河边，这就是咱们船夫的命！你要去哪儿？
14787	船夫：没银子可哪里也去不了！
14788	马贩子：我的马高高大大，脚力又好，可以一口气跑一天一夜不休息，绝对是物超所值，买一匹吧！
14789	乞丐：好人会有好报的。
14790	玩家：我现在正好没带零花钱啊。
14791	乞丐：没有同情心的人，菩萨不会保佑你的。
14792	钱庄老板：我这家钱庄可是老字号了，存贷自由，从不骗人。
14793	曲铁匠：我今年三十了，还没有娶上媳妇，唉，为什么没有人喜欢我呢？不瞒你说，其实我挺喜欢城东的张寡妇，但是我一直不敢向她表白，我怕她讨厌我。
14794	曲铁匠：太麻烦你了，银簪替我送到了吗？
14795	曲铁匠：你不拿银簪就跑掉，到底有没有心帮我啊？
14796	玩家：其实张寡妇对你也有好感，这是她回送给你的香囊。
14797	曲铁匠：太谢谢你了，如果没有你，我们不知要等多久才能明白对方的心意。我有一把断剑，虽然不值什么钱，但却是我们家祖传的，就送给你作为谢礼吧。
14798	曲铁匠：多谢你撮合我和张寡妇的姻缘，要不要看看我这儿的兵刃？
14799	曲铁匠：虽说你施恩不望报，但你帮了我这么大个忙，这柄断剑请无论如何也要收下。
14800	曲铁匠：多谢你撮合我和张寡妇的姻缘，要不要看看我这儿的兵刃？
14801	曲铁匠：以前我这铁匠铺的生意可红火了，多少名士侠客都到我这儿定制兵刃，现如今……不说也罢！要不要看看我这儿的兵刃？
14802	曲铁匠：那太麻烦你了，这根银簪是我亲手打制的，你帮我送给她，如果她接受，就表明她的心里也有我。
14803	王铁匠：清货大甩卖，随便看看吧——
14804	王铁匠：清货大甩卖，随便看看吧——
14805	铁匠：五行平衡、灵气运转之法诀非人力可测，镶嵌上宝石后效果未必真如你所希望地变成绝世极品，你真的决定用如此珍贵的宝石去追逐那不足三四成之渺茫希望吗？
14806	大渡禅师：方外之人，原本应该四大皆空，不论国事，可是眼看江山凋敝，生灵涂炭，世人苦难良多，教人怎不痛心疾首？
14807	衙门卫兵：任何人只要说出对大金国不敬的言辞，就立刻抓起来！
14808	衙门卫兵：你吃了熊心豹子胆么？擅闯衙门搅闹公堂的罪名你可担待不起？
14809	衙门卫兵：你吃了熊心豹子胆么？擅闯衙门搅闹公堂的罪名你可担待不起？
14810	衙门卫兵：任何人只要说出对大金国不敬的言辞，就立刻抓起来！
14811	衙门卫兵：这城中的老百姓早就对我们金人俯首称臣，难道你想闹事不成？
14812	衙门卫兵：你吃了熊心豹子胆么？擅闯衙门搅闹公堂的罪名你可担待不起？
14813	衙门卫兵：你吃了熊心豹子胆么？擅闯衙门搅闹公堂的罪名你可担待不起？
14814	衙门卫兵：这城中的老百姓早就对我们金人俯首称臣，难道你想闹事不成？
14815	药店老板：我这儿什么药都有，养身健体的、治病消灾的、延年益寿的、补血提气的，您要买什么药？
14816	杂货店老板：您要点什么？如今这世道大家都过的不容易，所以我这店里的东西都不贵，你看看需要些什么？
14817	黄大少：吃喝嫖赌，本公子样样精通，哥们送了一个外号，叫做“四全大少”，哈哈哈哈！
14818	嫖客：人不风流枉少年，有乐不享是笨蛋！
14819	镖局老板：那些金人吃了白道，又吃黑道，咱们镖局的日子越来越难熬了！
14820	汴京<——>伏牛山
14821	汴京<——>天忍教
14822	汴京<——>少林派
14823	汴京<——>伏牛山
14824	汴京<——>宋金战场
14825	铁塔
14826	龙亭湖
14827	茶店老板：喝茶有助于身心健康，客官需要来一盏么？
14828	翠玉：人人都说扬州美，不知道是不是真的。
14829	当铺老板：需要当东西么？
14830	花花：你有没有看见我的弟弟小龙？我要他去买糖果，结果他去了很久也没回来，到处也找不着人，我都快急死了！
14831	花花：麻烦你帮我四处找找。
14832	花花：谢谢你帮我找到弟弟。
14833	花花：我弟弟小龙可调皮了。
14834	花花：麻烦你了！
14835	蒋丰：我才从战场那边过来，哎呀哎呀，死了好多人啊，这么打仗怎么的了啊。
14836	酒店老板：美酒啊，世上少有的美酒啊。
14837	客栈老板：我的客栈远近闻名，环境舒适，价格便宜。
14838	李秀才：世风日下，人心不古，丈夫欠了债要把老婆卖到妓院去，这世道啊……
14839	猎人：我最近的运气不错，不久前刚在蜀冈山上打死了一只吊睛斑斓猛虎，这虎骨可是名贵药材啊，你要的话，150两银子。
14840	猎人：这一带地区打猎的人里面，我称了第二就没人敢称第一！
14841	猎人：等有了银子再来找我吧！
14842	苏大妈：唉，我那个不听话的儿子啊，这可要我怎么办啊。
14843	玩家：这位大妈，发生了什么事情？
14844	玩家：苏大妈，我已经说服你儿子留在家里好好读书，你不要再担心了。
14845	苏大妈：太好了，老身不知该怎么感谢你，这几包金创药，你收下吧。
14846	玩家：大妈，我认为苏忠很有志气，他之所以想上战场，是为了杀敌报国，好男儿志在四方，你就让他去做自己想做的事吧。
14847	苏大妈：唉，儿子大了也留不住啊，既然他有那样的雄心壮志，我这个做娘的也不拦他了，多谢你让我了解了他的想法，这几包金创药，你收下吧。
14848	苏大妈：这年头，孤儿寡母的过日子不容易，一想到我那打仗时去世的相公，我就难过得只想哭啊，只希望儿子能够平平安安。
14849	苏大妈：唉，他本来在私塾念书好好的，最近却一直嚷着要参军打仗去，他到底在想些什么啊。
14850	玩家：你是苏忠么？你的娘很担心你啊。
14851	苏忠：我也不想让她担心，可是我已经决定去参军了。
14852	玩家：为什么呢？
14853	苏忠：多谢你的指点！
14854	苏忠：那就麻烦你劝劝我娘了！
14855	苏忠：我的爹死在金人的铁蹄下，这个仇我一辈子都不会忘记！
14856	苏忠：好男儿应当为国捐躯，现在国家正在危机重重之时，我怎么能够只顾着自己读书？
14857	玩家：可是你年纪还小，君子报仇，十年不晚，多学点本事，日后才能更好地杀敌啊！
14858	苏忠：……你说的也有道理。
14859	玩家：你明白就好，快些回到你的娘身边去吧，她很担心你。
14860	苏忠：好的，多谢指点。
14861	玩家：说得好，虽然你年纪小，志气却很大。
14862	苏忠：我想去参军，但就担心家里的娘，她不会让我去的。
14863	玩家：你放心，我去帮你劝服她。
14864	唐叔：今年风调雨顺，上天还是保佑我们大宋的啊。
14865	铁匠：我打出来的兵器，包君满意！
14866	王二嫂：呜呜，这要我怎么做人啊，相公怎么可以这么对我。
14867	王虎：老子卖自家老婆去窑子怎么了？老子打自家老婆又怎么了！就算当街打死了，也轮不到别人说话！
14868	玩家：小姑娘你怎么哭的这么伤心呀？
14869	小兰：爷爷的病犯了，可是家里已经没有钱买药了
14870	玩家：需要什么药呀？
14871	小兰：谢谢你，我爷爷的药以前都是找药店老板配的。
14872	小兰：真的太谢谢你了，我这里有一个戒指，请你一定要收下。
14873	系统：真糟糕！你不小心把麝香虎骨膏给弄丢了，如果要完成这个任务，你必须有麝香虎骨膏。
14874	我再找找/find
14875	找药店老板重新配药/redo
14876	小兰：谢谢你，我爷爷的药以前都是找药店老板配的。
14877	小兰：真谢谢你，有了药，爷爷的病一定会好起来的。
14878	小兰：爷爷年纪大了，身体又不好，我真希望自己也会医术，就能为爷爷治病了。
14879	小兰：我也不知道什么药，以前就是药店老板配好了给爷爷的。
14880	小兰：谢谢你，我爷爷的药以前都是找药店老板配的。
14881	系统：请重新找药店老板配药。
14882	玩家：你是小龙吧，你姐姐在找你呢，快点回去吧。
14883	小龙：我才不要回去呢，姐姐给我10两银子要我去买糖果，可是我把银子给弄丢了，她一定会骂我的。
14884	小龙：我四处找了好久，也找不到那10两银子，呜呜呜……
14885	玩家：小弟弟别着急，我送你10两银子吧。
14886	小龙：姐姐对我很好，不过我总是有点怕她。
14887	玩家：哎呀，我身上的钱不够，帮不了你。
14888	谢谢你，这条腰带是我在树林里拣到的，我用不上，送给你吧。
14889	行脚商人：要麝香吗？我这可是正宗名药，只要200两。
14890	行脚商人：当个走南闯北的行脚商人可不容易，看看我手里的货品，可都是市面上难以找到的好东西啊！
14891	行脚商人：等有了银子再来找我吧！
14892	杨婆婆：做女人难啊，看看王家媳妇，昨晚被打了半夜，都被折磨得不像人了。
14893	药店老板：小兰的爷爷是我的老顾客了，他需要的药是麝香虎骨膏，750两银子一副，如果你能弄到麝香和虎骨两种原料，我也可以免费帮你合药。
14894	喂喂，你身上带着其它更紧迫的任务呢，还到处乱跑？
14895	玩家：老板，我已经找齐了虎骨和麝香。
14896	药店老板：好，两样药材都有了，你等半个时辰后再来拿药
14897	药店老板：如果你能弄到麝香和虎骨两种原料，我也可以免费帮你合药。
14898	药店老板：人吃五谷杂粮，谁没个头疼脑热？药是少不了的——
14899	药店老板：没有钱可买不到药。
14900	药店老板：如果你能弄到麝香和虎骨两种原料，我也可以免费帮你合药。
14901	杂货店老板：南北货品，我这里应有尽有。
14902	稻香村
14903	通往襄阳府
14904	通往扬州府
14905	前途凶险，还是先回去锻炼一阵子吧。
14906	前途凶险，还是先回去锻炼一阵子吧。
14907	伏牛山<——>襄阳
14908	润娘：哼！武当派的武功果然不同凡响啊，连我几个最厉害的手下都被你打败了！道一老儿是你什么人？
14909	玩家：道一真人是晚辈的尊师，他要晚辈将这封信亲手交给您。
14910	润娘：瞧见了那五只白玉虎吗？有本事打败了它们，再来和我说话！
14911	润娘：我的回信就放在这个山洞里，有本事你就找到它吧！。
14912	润娘：原来他也知道对不起我，唉，早知如此，何必当初！
14913	润娘：你是何人？竟敢擅闯本洞，简直不知死活！
14914	润娘：道一老儿教出来的弟子倒有几分机敏，信呢？拿来我看！……原来他也知道对不起我，早知如此，何必当初！罢罢罢！你既是他的弟子，我也不再为难你。我也有一封信要交给道一，信就放在这个山洞里，有本事你就找到它吧！。
14915	雷决：……没想到你如此厉害，我雷决不过天忍一名死士。自然有人为我报仇的！中原武林必亡……
14916	你狼狈地逃出茅屋，听见雷决在身后高声叫道：臭小子，不要跑！
14917	你狼狈地逃出茅屋，听见雷决在身后高声叫道：小贱人，不要跑！
14918	金国刺客绝杀：我兄弟绝斩会为我报仇的！
14919	金国刺客绝杀：可恨啊！
14920	金国刺客绝斩：我兄弟绝杀会为我报仇的！
14921	金国刺客绝斩：可恨啊！
14922	莫空月：滚，不要让老子再看见你！
